Date,PM2.5AQI Value,Main Pollutant,Site Name,Site ID,Source
2/19/07,54,,Allen Park,26-163-0001,AQS
2/20/07,85,,92 FEET FROM WHE STREET,26-163-0036,AQS
2/21/07,107,,Allen Park,26-163-0001,AQS
2/22/07,54,,Allen Park,26-163-0001,AQS
2/23/07,27,,Allen Park,26-163-0001,AQS
2/24/07,28,,Allen Park,26-163-0001,AQS
2/25/07,28,,Allen Park,26-163-0001,AQS
2/26/07,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/28/07,79,,Allen Park,26-163-0001,AQS
3/1/07,71,,Port Huron,26-147-0005,AQS
3/2/07,35,,Newberry School,26-163-0038,AQS
3/3/07,21,,Allen Park,26-163-0001,AQS
3/4/07,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/5/07,27,,Allen Park,26-163-0001,AQS
3/6/07,22,,Allen Park,26-163-0001,AQS
3/7/07,59,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/8/07,74,,Allen Park,26-163-0001,AQS
3/9/07,70,,Allen Park,26-163-0001,AQS
3/10/07,81,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/11/07,24,,Allen Park,26-163-0001,AQS
3/12/07,49,,Allen Park,26-163-0001,AQS
3/13/07,93,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/14/07,68,,Allen Park,26-163-0001,AQS
3/15/07,20,,Allen Park,26-163-0001,AQS
3/16/07,39,,Southwestern H.S.,26-163-0015,AQS
3/17/07,17,,Allen Park,26-163-0001,AQS
3/18/07,22,,Allen Park,26-163-0001,AQS
3/19/07,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/20/07,34,,Allen Park,26-163-0001,AQS
3/21/07,63,,Allen Park,26-163-0001,AQS
3/22/07,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/23/07,37,,Allen Park,26-163-0001,AQS
3/24/07,67,,Allen Park,26-163-0001,AQS
3/25/07,79,,Southwestern H.S.,26-163-0015,AQS
3/28/07,53,,Port Huron,26-147-0005,AQS
3/29/07,10,,Allen Park,26-163-0001,AQS
3/31/07,58,,92 FEET FROM WHE STREET,26-163-0036,AQS
4/1/07,35,,Allen Park,26-163-0001,AQS
4/2/07,26,,Allen Park,26-163-0001,AQS
4/3/07,60,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
4/4/07,13,,Allen Park,26-163-0001,AQS
4/5/07,11,,Allen Park,26-163-0001,AQS
4/6/07,25,,92 FEET FROM WHE STREET,26-163-0036,AQS
4/7/07,17,,Allen Park,26-163-0001,AQS
4/8/07,28,,Allen Park,26-163-0001,AQS
4/9/07,71,,FIA/Lafayette,26-163-0039,AQS
4/10/07,60,,Allen Park,26-163-0001,AQS
4/11/07,61,,Allen Park,26-163-0001,AQS
4/12/07,67,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/13/07,15,,Allen Park,26-163-0001,AQS
4/14/07,46,,Allen Park,26-163-0001,AQS
4/15/07,82,,Southwestern H.S.,26-163-0015,AQS
4/16/07,12,,Allen Park,26-163-0001,AQS
4/17/07,10,,Allen Park,26-163-0001,AQS
4/18/07,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/19/07,21,,Allen Park,26-163-0001,AQS
4/20/07,30,,Allen Park,26-163-0001,AQS
4/21/07,76,,Southwestern H.S.,26-163-0015,AQS
4/22/07,57,,Allen Park,26-163-0001,AQS
4/23/07,63,,Allen Park,26-163-0001,AQS
4/24/07,55,,92 FEET FROM WHE STREET,26-163-0036,AQS
4/25/07,19,,Allen Park,26-163-0001,AQS
4/26/07,51,,Allen Park,26-163-0001,AQS
4/27/07,51,,Allen Park,26-163-0001,AQS
4/28/07,16,,Allen Park,26-163-0001,AQS
4/29/07,40,,Allen Park,26-163-0001,AQS
4/30/07,50,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/1/07,44,,Allen Park,26-163-0001,AQS
5/2/07,64,,Allen Park,26-163-0001,AQS
5/3/07,64,,Allen Park,26-163-0001,AQS
5/4/07,1,,Allen Park,26-163-0001,AQS
5/5/07,24,,Allen Park,26-163-0001,AQS
5/6/07,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/7/07,26,,Allen Park,26-163-0001,AQS
5/8/07,59,,Allen Park,26-163-0001,AQS
5/9/07,87,,Allen Park,26-163-0001,AQS
5/10/07,46,,Allen Park,26-163-0001,AQS
5/11/07,34,,Allen Park,26-163-0001,AQS
5/12/07,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/13/07,2,,Allen Park,26-163-0001,AQS
5/14/07,2,,Allen Park,26-163-0001,AQS
5/15/07,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/16/07,15,,Allen Park,26-163-0001,AQS
5/17/07,20,,Allen Park,26-163-0001,AQS
5/18/07,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/19/07,52,,Allen Park,26-163-0001,AQS
5/20/07,54,,Allen Park,26-163-0001,AQS
5/21/07,54,,Allen Park,26-163-0001,AQS
5/22/07,77,,Allen Park,26-163-0001,AQS
5/23/07,62,,Allen Park,26-163-0001,AQS
5/24/07,118,,Southwestern H.S.,26-163-0015,AQS
5/25/07,61,,Allen Park,26-163-0001,AQS
5/26/07,44,,Allen Park,26-163-0001,AQS
5/27/07,87,,Newberry School,26-163-0038,AQS
5/28/07,15,,Allen Park,26-163-0001,AQS
5/29/07,58,,Allen Park,26-163-0001,AQS
5/30/07,126,,Allen Park,26-163-0001,AQS
5/31/07,59,,Allen Park,26-163-0001,AQS
6/1/07,81,,Allen Park,26-163-0001,AQS
6/2/07,95,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
6/3/07,52,,Allen Park,26-163-0001,AQS
6/4/07,18,,Allen Park,26-163-0001,AQS
6/5/07,67,,East 7 Mile,26-163-0019,AQS
6/6/07,20,,Allen Park,26-163-0001,AQS
6/7/07,15,,Allen Park,26-163-0001,AQS
6/8/07,65,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/9/07,47,,Allen Park,26-163-0001,AQS
6/10/07,17,,Allen Park,26-163-0001,AQS
6/11/07,76,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/12/07,55,,Allen Park,26-163-0001,AQS
6/13/07,41,,Allen Park,26-163-0001,AQS
6/14/07,61,,Allen Park,26-163-0001,AQS
6/15/07,44,,Allen Park,26-163-0001,AQS
6/16/07,45,,Allen Park,26-163-0001,AQS
6/17/07,82,,92 FEET FROM WHE STREET,26-163-0036,AQS
6/18/07,65,,Allen Park,26-163-0001,AQS
6/19/07,50,,Allen Park,26-163-0001,AQS
6/20/07,40,,,26-163-0016,AQS
6/21/07,40,,Allen Park,26-163-0001,AQS
6/22/07,40,,Allen Park,26-163-0001,AQS
6/23/07,60,,Port Huron,26-147-0005,AQS
6/24/07,67,,Allen Park,26-163-0001,AQS
6/26/07,87,,Southwestern H.S.,26-163-0015,AQS
6/27/07,52,,Allen Park,26-163-0001,AQS
6/28/07,31,,Allen Park,26-163-0001,AQS
6/29/07,47,,Allen Park,26-163-0001,AQS
6/30/07,51,,Allen Park,26-163-0001,AQS
7/1/07,17,,Allen Park,26-163-0001,AQS
7/2/07,52,,Oak Park,26-125-0001,AQS
7/3/07,56,,Allen Park,26-163-0001,AQS
7/4/07,76,,Allen Park,26-163-0001,AQS
7/5/07,100,,Oak Park,26-125-0001,AQS
7/6/07,58,,Allen Park,26-163-0001,AQS
7/7/07,52,,Allen Park,26-163-0001,AQS
7/8/07,79,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/10/07,68,,Allen Park,26-163-0001,AQS
7/11/07,40,,Allen Park,26-163-0001,AQS
7/12/07,24,,Allen Park,26-163-0001,AQS
7/13/07,18,,Allen Park,26-163-0001,AQS
7/14/07,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/15/07,40,,Allen Park,26-163-0001,AQS
7/16/07,40,,Allen Park,26-163-0001,AQS
7/17/07,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/18/07,53,,Allen Park,26-163-0001,AQS
7/19/07,46,,Allen Park,26-163-0001,AQS
7/20/07,24,,Southwestern H.S.,26-163-0015,AQS
7/21/07,26,,Allen Park,26-163-0001,AQS
7/22/07,37,,Allen Park,26-163-0001,AQS
7/23/07,50,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/24/07,52,,Allen Park,26-163-0001,AQS
7/25/07,66,,Allen Park,26-163-0001,AQS
7/26/07,81,,Port Huron,26-147-0005,AQS
7/27/07,65,,Allen Park,26-163-0001,AQS
7/28/07,77,,Allen Park,26-163-0001,AQS
7/29/07,62,,Allen Park,26-163-0001,AQS
7/30/07,58,,Allen Park,26-163-0001,AQS
7/31/07,68,,Allen Park,26-163-0001,AQS
8/1/07,89,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/2/07,82,,Allen Park,26-163-0001,AQS
8/3/07,68,,Allen Park,26-163-0001,AQS
8/4/07,51,,Allen Park,26-163-0001,AQS
8/5/07,55,,Allen Park,26-163-0001,AQS
8/6/07,63,,Allen Park,26-163-0001,AQS
8/7/07,56,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/8/07,57,,Allen Park,26-163-0001,AQS
8/9/07,48,,Allen Park,26-163-0001,AQS
8/10/07,63,,Allen Park,26-163-0001,AQS
8/11/07,49,,Allen Park,26-163-0001,AQS
8/12/07,53,,Allen Park,26-163-0001,AQS
8/13/07,36,,New Haven,26-099-0009,AQS
8/14/07,56,,Allen Park,26-163-0001,AQS
8/15/07,57,,Allen Park,26-163-0001,AQS
8/16/07,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/17/07,23,,Allen Park,26-163-0001,AQS
8/18/07,20,,Allen Park,26-163-0001,AQS
8/19/07,37,,Allen Park,26-163-0001,AQS
8/20/07,28,,Allen Park,26-163-0001,AQS
8/21/07,53,,Allen Park,26-163-0001,AQS
8/22/07,81,,Port Huron,26-147-0005,AQS
8/23/07,48,,Allen Park,26-163-0001,AQS
8/24/07,41,,Newberry School,26-163-0038,AQS
8/25/07,42,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/26/07,22,,Allen Park,26-163-0001,AQS
8/27/07,42,,Allen Park,26-163-0001,AQS
8/28/07,87,,New Haven,26-099-0009,AQS
8/30/07,24,,Allen Park,26-163-0001,AQS
8/31/07,40,,Allen Park,26-163-0001,AQS
9/1/07,51,,Allen Park,26-163-0001,AQS
9/2/07,60,,Allen Park,26-163-0001,AQS
9/3/07,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/4/07,64,,Allen Park,26-163-0001,AQS
9/5/07,82,,Allen Park,26-163-0001,AQS
9/6/07,108,,Newberry School,26-163-0038,AQS
9/7/07,91,,Allen Park,26-163-0001,AQS
9/8/07,48,,Allen Park,26-163-0001,AQS
9/9/07,54,,Allen Park,26-163-0001,AQS
9/10/07,49,,Allen Park,26-163-0001,AQS
9/11/07,14,,Allen Park,26-163-0001,AQS
9/12/07,20,,Allen Park,26-163-0001,AQS
9/13/07,58,,Allen Park,26-163-0001,AQS
9/14/07,55,,Allen Park,26-163-0001,AQS
9/15/07,52,,Allen Park,26-163-0001,AQS
9/16/07,41,,Allen Park,26-163-0001,AQS
9/17/07,59,,Allen Park,26-163-0001,AQS
9/18/07,92,,,26-163-0016,AQS
9/19/07,82,,Allen Park,26-163-0001,AQS
9/20/07,49,,Allen Park,26-163-0001,AQS
9/21/07,110,,,26-163-0016,AQS
9/23/07,43,,Allen Park,26-163-0001,AQS
9/24/07,82,,Southwestern H.S.,26-163-0015,AQS
9/25/07,71,,Allen Park,26-163-0001,AQS
9/26/07,38,,Allen Park,26-163-0001,AQS
9/27/07,43,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/28/07,27,,Allen Park,26-163-0001,AQS
9/29/07,47,,Allen Park,26-163-0001,AQS
9/30/07,64,,Southwestern H.S.,26-163-0015,AQS
10/1/07,61,,Allen Park,26-163-0001,AQS
10/2/07,64,,Allen Park,26-163-0001,AQS
10/3/07,62,,Southwestern H.S.,26-163-0015,AQS
10/4/07,69,,Allen Park,26-163-0001,AQS
10/5/07,79,,Allen Park,26-163-0001,AQS
10/6/07,82,,Southwestern H.S.,26-163-0015,AQS
10/7/07,78,,Allen Park,26-163-0001,AQS
10/8/07,83,,Allen Park,26-163-0001,AQS
10/9/07,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/10/07,15,,Allen Park,26-163-0001,AQS
10/11/07,13,,Allen Park,26-163-0001,AQS
10/12/07,21,,Southwestern H.S.,26-163-0015,AQS
10/13/07,42,,Allen Park,26-163-0001,AQS
10/14/07,53,,Allen Park,26-163-0001,AQS
10/15/07,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/16/07,59,,Allen Park,26-163-0001,AQS
10/17/07,64,,Allen Park,26-163-0001,AQS
10/18/07,67,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
10/19/07,23,,Allen Park,26-163-0001,AQS
10/20/07,25,,Allen Park,26-163-0001,AQS
10/21/07,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/22/07,57,,Allen Park,26-163-0001,AQS
10/23/07,28,,Allen Park,26-163-0001,AQS
10/24/07,30,,Southwestern H.S.,26-163-0015,AQS
10/25/07,39,,Allen Park,26-163-0001,AQS
10/26/07,32,,Allen Park,26-163-0001,AQS
10/27/07,53,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/28/07,34,,Allen Park,26-163-0001,AQS
10/29/07,50,,Allen Park,26-163-0001,AQS
10/30/07,69,,,26-163-0016,AQS
10/31/07,54,,Allen Park,26-163-0001,AQS
11/1/07,31,,Allen Park,26-163-0001,AQS
11/2/07,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/3/07,60,,Allen Park,26-163-0001,AQS
11/4/07,52,,Allen Park,26-163-0001,AQS
11/5/07,58,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/6/07,12,,Allen Park,26-163-0001,AQS
11/7/07,20,,Allen Park,26-163-0001,AQS
11/8/07,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/9/07,63,,Allen Park,26-163-0001,AQS
11/10/07,75,,Allen Park,26-163-0001,AQS
11/11/07,79,,Oak Park,26-125-0001,AQS
11/12/07,92,,Allen Park,26-163-0001,AQS
11/13/07,56,,Allen Park,26-163-0001,AQS
11/14/07,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/15/07,14,,Allen Park,26-163-0001,AQS
11/16/07,24,,Allen Park,26-163-0001,AQS
11/17/07,67,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/18/07,36,,Allen Park,26-163-0001,AQS
11/19/07,62,,Allen Park,26-163-0001,AQS
11/20/07,91,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/21/07,41,,Allen Park,26-163-0001,AQS
11/22/07,8,,Allen Park,26-163-0001,AQS
11/23/07,30,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/24/07,55,,Allen Park,26-163-0001,AQS
11/25/07,71,,Allen Park,26-163-0001,AQS
11/26/07,93,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/27/07,52,,Allen Park,26-163-0001,AQS
11/28/07,42,,Allen Park,26-163-0001,AQS
11/29/07,54,,Allen Park,26-163-0001,AQS
11/30/07,33,,Allen Park,26-163-0001,AQS
12/1/07,34,,Allen Park,26-163-0001,AQS
12/2/07,76,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/3/07,6,,Allen Park,26-163-0001,AQS
12/4/07,12,,Allen Park,26-163-0001,AQS
12/5/07,59,,Allen Park,26-163-0001,AQS
12/6/07,55,,Allen Park,26-163-0001,AQS
12/7/07,70,,Allen Park,26-163-0001,AQS
12/8/07,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/9/07,68,,Allen Park,26-163-0001,AQS
12/10/07,84,,Allen Park,26-163-0001,AQS
12/11/07,79,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/12/07,48,,Allen Park,26-163-0001,AQS
12/13/07,52,,Allen Park,26-163-0001,AQS
12/14/07,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/15/07,33,,Allen Park,26-163-0001,AQS
12/16/07,23,,Allen Park,26-163-0001,AQS
12/17/07,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/18/07,77,,Allen Park,26-163-0001,AQS
12/19/07,71,,Allen Park,26-163-0001,AQS
12/20/07,97,,Allen Park,26-163-0001,AQS
12/21/07,70,,Allen Park,26-163-0001,AQS
12/22/07,64,,Allen Park,26-163-0001,AQS
12/23/07,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/24/07,53,,Allen Park,26-163-0001,AQS
12/25/07,62,,Allen Park,26-163-0001,AQS
12/26/07,99,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/27/07,81,,Allen Park,26-163-0001,AQS
12/28/07,61,,Allen Park,26-163-0001,AQS
12/29/07,92,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
12/30/07,67,,Allen Park,26-163-0001,AQS
12/31/07,91,,Allen Park,26-163-0001,AQS
