Date,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source
01/01/2013,34,,92 FEET FROM WHE STREET,26-163-0036,AQS
01/02/2013,61,,FIA/Lafayette,26-163-0039,AQS
01/03/2013,88,,FIA/Lafayette,26-163-0039,AQS
01/04/2013,68,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/05/2013,86,,FIA/Lafayette,26-163-0039,AQS
01/06/2013,71,,FIA/Lafayette,26-163-0039,AQS
01/07/2013,65,,FIA/Lafayette,26-163-0039,AQS
01/08/2013,102,,FIA/Lafayette,26-163-0039,AQS
01/09/2013,59,,FIA/Lafayette,26-163-0039,AQS
01/10/2013,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/11/2013,40,,Allen Park,26-163-0001,AQS
01/12/2013,49,,FIA/Lafayette,26-163-0039,AQS
01/13/2013,25,,Allen Park,26-163-0001,AQS
01/14/2013,38,,Allen Park,26-163-0001,AQS
01/15/2013,59,,FIA/Lafayette,26-163-0039,AQS
01/16/2013,64,,Southwestern H.S.,26-163-0015,AQS
01/17/2013,33,,Allen Park,26-163-0001,AQS
01/18/2013,53,,Allen Park,26-163-0001,AQS
01/19/2013,55,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/20/2013,23,,FIA/Lafayette,26-163-0039,AQS
01/21/2013,41,,Allen Park,26-163-0001,AQS
01/22/2013,58,,Allen Park,26-163-0001,AQS
01/23/2013,57,,Allen Park,26-163-0001,AQS
01/24/2013,31,,Allen Park,26-163-0001,AQS
01/25/2013,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/26/2013,67,,FIA/Lafayette,26-163-0039,AQS
01/27/2013,74,,FIA/Lafayette,26-163-0039,AQS
01/28/2013,68,,Southwestern H.S.,26-163-0015,AQS
01/29/2013,60,,FIA/Lafayette,26-163-0039,AQS
01/30/2013,30,,FIA/Lafayette,26-163-0039,AQS
01/31/2013,30,,Allen Park,26-163-0001,AQS
02/01/2013,31,,Allen Park,26-163-0001,AQS
02/02/2013,53,,FIA/Lafayette,26-163-0039,AQS
02/03/2013,53,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/04/2013,67,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
02/05/2013,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/06/2013,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/07/2013,59,,FIA/Lafayette,26-163-0039,AQS
02/08/2013,44,,FIA/Lafayette,26-163-0039,AQS
02/09/2013,44,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
02/10/2013,60,,FIA/Lafayette,26-163-0039,AQS
02/11/2013,38,,FIA/Lafayette,26-163-0039,AQS
02/12/2013,37,,Allen Park,26-163-0001,AQS
02/13/2013,59,,FIA/Lafayette,26-163-0039,AQS
02/14/2013,73,,FIA/Lafayette,26-163-0039,AQS
02/15/2013,25,,Southwestern H.S.,26-163-0015,AQS
02/16/2013,33,,Allen Park,26-163-0001,AQS
02/17/2013,30,,Allen Park,26-163-0001,AQS
02/18/2013,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/19/2013,34,,Allen Park,26-163-0001,AQS
02/20/2013,23,,Allen Park,26-163-0001,AQS
02/21/2013,26,,Allen Park,26-163-0001,AQS
02/22/2013,40,,FIA/Lafayette,26-163-0039,AQS
02/23/2013,53,,FIA/Lafayette,26-163-0039,AQS
02/24/2013,59,,Allen Park,26-163-0001,AQS
02/25/2013,69,,FIA/Lafayette,26-163-0039,AQS
02/26/2013,47,,FIA/Lafayette,26-163-0039,AQS
02/27/2013,49,,Port Huron,26-147-0005,AQS
02/28/2013,23,,Allen Park,26-163-0001,AQS
03/01/2013,22,,Allen Park,26-163-0001,AQS
03/02/2013,19,,Allen Park,26-163-0001,AQS
03/03/2013,27,,Allen Park,26-163-0001,AQS
03/04/2013,39,,Allen Park,26-163-0001,AQS
03/05/2013,42,,New Haven,26-099-0009,AQS
03/06/2013,52,,Allen Park,26-163-0001,AQS
03/07/2013,53,,FIA/Lafayette,26-163-0039,AQS
03/08/2013,48,,Allen Park,26-163-0001,AQS
03/09/2013,54,,FIA/Lafayette,26-163-0039,AQS
03/10/2013,62,,Allen Park,26-163-0001,AQS
03/11/2013,58,,Southwestern H.S.,26-163-0015,AQS
03/12/2013,35,,FIA/Lafayette,26-163-0039,AQS
03/13/2013,32,,FIA/Lafayette,26-163-0039,AQS
03/14/2013,31,,FIA/Lafayette,26-163-0039,AQS
03/15/2013,67,,FIA/Lafayette,26-163-0039,AQS
03/16/2013,33,,FIA/Lafayette,26-163-0039,AQS
03/17/2013,27,,Port Huron,26-147-0005,AQS
03/18/2013,30,,FIA/Lafayette,26-163-0039,AQS
03/19/2013,44,,FIA/Lafayette,26-163-0039,AQS
03/20/2013,31,,FIA/Lafayette,26-163-0039,AQS
03/21/2013,28,,Allen Park,26-163-0001,AQS
03/22/2013,38,,Allen Park,26-163-0001,AQS
03/23/2013,39,,92 FEET FROM WHE STREET,26-163-0036,AQS
03/24/2013,30,,FIA/Lafayette,26-163-0039,AQS
03/25/2013,25,,Allen Park,26-163-0001,AQS
03/26/2013,22,,Allen Park,26-163-0001,AQS
03/27/2013,21,,Allen Park,26-163-0001,AQS
03/28/2013,27,,Allen Park,26-163-0001,AQS
03/29/2013,46,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/30/2013,61,,FIA/Lafayette,26-163-0039,AQS
03/31/2013,62,,FIA/Lafayette,26-163-0039,AQS
04/01/2013,23,,Allen Park,26-163-0001,AQS
04/02/2013,30,,Allen Park,26-163-0001,AQS
04/03/2013,31,,Allen Park,26-163-0001,AQS
04/04/2013,56,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/05/2013,46,,Allen Park,26-163-0001,AQS
04/06/2013,22,,FIA/Lafayette,26-163-0039,AQS
04/07/2013,55,,Southwestern H.S.,26-163-0015,AQS
04/08/2013,54,,FIA/Lafayette,26-163-0039,AQS
04/09/2013,61,,Allen Park,26-163-0001,AQS
04/10/2013,40,,Allen Park,26-163-0001,AQS
04/11/2013,23,,Allen Park,26-163-0001,AQS
04/12/2013,25,,FIA/Lafayette,26-163-0039,AQS
04/13/2013,28,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/14/2013,39,,FIA/Lafayette,26-163-0039,AQS
04/15/2013,39,,FIA/Lafayette,26-163-0039,AQS
04/16/2013,31,,Southwestern H.S.,26-163-0015,AQS
04/17/2013,20,,FIA/Lafayette,26-163-0039,AQS
04/18/2013,38,,FIA/Lafayette,26-163-0039,AQS
04/19/2013,27,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/20/2013,30,,Allen Park,26-163-0001,AQS
04/21/2013,31,,Allen Park,26-163-0001,AQS
04/22/2013,49,,Port Huron,26-147-0005,AQS
04/23/2013,46,,FIA/Lafayette,26-163-0039,AQS
04/24/2013,21,,Allen Park,26-163-0001,AQS
04/25/2013,43,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/26/2013,43,,Allen Park,26-163-0001,AQS
04/27/2013,49,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
04/28/2013,54,,Southwestern H.S.,26-163-0015,AQS
04/29/2013,39,,Allen Park,26-163-0001,AQS
04/30/2013,61,,FIA/Lafayette,26-163-0039,AQS
05/01/2013,78,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/02/2013,27,,Allen Park,26-163-0001,AQS
05/03/2013,32,,Allen Park,26-163-0001,AQS
05/04/2013,48,,Southwestern H.S.,26-163-0015,AQS
05/05/2013,29,,Allen Park,26-163-0001,AQS
05/06/2013,35,,Allen Park,26-163-0001,AQS
05/07/2013,42,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/08/2013,50,,Allen Park,26-163-0001,AQS
05/09/2013,55,,FIA/Lafayette,26-163-0039,AQS
05/10/2013,47,,Southwestern H.S.,26-163-0015,AQS
05/11/2013,20,,Allen Park,26-163-0001,AQS
05/12/2013,17,,Allen Park,26-163-0001,AQS
05/13/2013,30,,FIA/Lafayette,26-163-0039,AQS
05/14/2013,43,,Allen Park,26-163-0001,AQS
05/15/2013,49,,Allen Park,26-163-0001,AQS
05/16/2013,53,,Southwestern H.S.,26-163-0015,AQS
05/17/2013,30,,Allen Park,26-163-0001,AQS
05/18/2013,36,,Allen Park,26-163-0001,AQS
05/19/2013,57,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
05/20/2013,66,,FIA/Lafayette,26-163-0039,AQS
05/21/2013,53,,Allen Park,26-163-0001,AQS
05/22/2013,53,,Southwestern H.S.,26-163-0015,AQS
05/23/2013,35,,FIA/Lafayette,26-163-0039,AQS
05/24/2013,20,,Allen Park,26-163-0001,AQS
05/25/2013,28,,Allen Park,26-163-0001,AQS
05/26/2013,36,,Allen Park,26-163-0001,AQS
05/27/2013,29,,Allen Park,26-163-0001,AQS
05/28/2013,62,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
05/29/2013,51,,Allen Park,26-163-0001,AQS
05/30/2013,59,,FIA/Lafayette,26-163-0039,AQS
05/31/2013,65,,Southwestern H.S.,26-163-0015,AQS
06/01/2013,47,,Allen Park,26-163-0001,AQS
06/02/2013,20,,Allen Park,26-163-0001,AQS
06/03/2013,30,,Allen Park,26-163-0001,AQS
06/04/2013,38,,Allen Park,26-163-0001,AQS
06/05/2013,35,,Allen Park,26-163-0001,AQS
06/06/2013,53,,Allen Park,26-163-0001,AQS
06/07/2013,25,,Allen Park,26-163-0001,AQS
06/08/2013,43,,Allen Park,26-163-0001,AQS
06/09/2013,60,,Southwestern H.S.,26-163-0015,AQS
06/10/2013,43,,Allen Park,26-163-0001,AQS
06/11/2013,56,,Allen Park,26-163-0001,AQS
06/12/2013,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/13/2013,51,,FIA/Lafayette,26-163-0039,AQS
06/14/2013,55,,FIA/Lafayette,26-163-0039,AQS
06/15/2013,73,,Southwestern H.S.,26-163-0015,AQS
06/16/2013,39,,FIA/Lafayette,26-163-0039,AQS
06/17/2013,38,,Allen Park,26-163-0001,AQS
06/18/2013,27,,Allen Park,26-163-0001,AQS
06/19/2013,40,,Allen Park,26-163-0001,AQS
06/20/2013,51,,Allen Park,26-163-0001,AQS
06/21/2013,70,,Southwestern H.S.,26-163-0015,AQS
06/22/2013,66,,FIA/Lafayette,26-163-0039,AQS
06/23/2013,62,,FIA/Lafayette,26-163-0039,AQS
06/24/2013,69,,FIA/Lafayette,26-163-0039,AQS
06/25/2013,58,,Allen Park,26-163-0001,AQS
06/26/2013,51,,FIA/Lafayette,26-163-0039,AQS
06/27/2013,54,,Port Huron,26-147-0005,AQS
06/28/2013,30,,FIA/Lafayette,26-163-0039,AQS
06/29/2013,32,,Allen Park,26-163-0001,AQS
06/30/2013,40,,Allen Park,26-163-0001,AQS
07/01/2013,56,,Allen Park,26-163-0001,AQS
07/02/2013,54,,Allen Park,26-163-0001,AQS
07/03/2013,70,,Southwestern H.S.,26-163-0015,AQS
07/04/2013,78,,Allen Park,26-163-0001,AQS
07/05/2013,57,,FIA/Lafayette,26-163-0039,AQS
07/06/2013,57,,Port Huron,26-147-0005,AQS
07/07/2013,49,,Allen Park,26-163-0001,AQS
07/08/2013,56,,FIA/Lafayette,26-163-0039,AQS
07/09/2013,57,,FIA/Lafayette,26-163-0039,AQS
07/10/2013,53,,Allen Park,26-163-0001,AQS
07/11/2013,40,,Allen Park,26-163-0001,AQS
07/12/2013,42,,Allen Park,26-163-0001,AQS
07/13/2013,37,,Allen Park,26-163-0001,AQS
07/14/2013,54,,Allen Park,26-163-0001,AQS
07/15/2013,63,,Southwestern H.S.,26-163-0015,AQS
07/16/2013,71,,FIA/Lafayette,26-163-0039,AQS
07/17/2013,69,,FIA/Lafayette,26-163-0039,AQS
07/18/2013,61,,Southwestern H.S.,26-163-0015,AQS
07/19/2013,62,,FIA/Lafayette,26-163-0039,AQS
07/20/2013,41,,FIA/Lafayette,26-163-0039,AQS
07/21/2013,51,,Allen Park,26-163-0001,AQS
07/22/2013,49,,Allen Park,26-163-0001,AQS
07/23/2013,51,,FIA/Lafayette,26-163-0039,AQS
07/24/2013,21,,Allen Park,26-163-0001,AQS
07/25/2013,43,,Allen Park,26-163-0001,AQS
07/26/2013,59,,FIA/Lafayette,26-163-0039,AQS
07/27/2013,57,,Southwestern H.S.,26-163-0015,AQS
07/28/2013,23,,Allen Park,26-163-0001,AQS
07/29/2013,30,,Allen Park,26-163-0001,AQS
07/30/2013,54,,Allen Park,26-163-0001,AQS
07/31/2013,61,,FIA/Lafayette,26-163-0039,AQS
08/01/2013,51,,Allen Park,26-163-0001,AQS
08/02/2013,56,,Southwestern H.S.,26-163-0015,AQS
08/03/2013,42,,FIA/Lafayette,26-163-0039,AQS
08/04/2013,23,,Allen Park,26-163-0001,AQS
08/05/2013,35,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
08/06/2013,55,,FIA/Lafayette,26-163-0039,AQS
08/07/2013,55,,Allen Park,26-163-0001,AQS
08/08/2013,38,,Southwestern H.S.,26-163-0015,AQS
08/09/2013,36,,Allen Park,26-163-0001,AQS
08/10/2013,40,,Allen Park,26-163-0001,AQS
08/11/2013,40,,Allen Park,26-163-0001,AQS
08/12/2013,52,,FIA/Lafayette,26-163-0039,AQS
08/13/2013,25,,FIA/Lafayette,26-163-0039,AQS
08/14/2013,30,,Allen Park,26-163-0001,AQS
08/15/2013,41,,FIA/Lafayette,26-163-0039,AQS
08/16/2013,56,,Allen Park,26-163-0001,AQS
08/17/2013,69,,Allen Park,26-163-0001,AQS
08/18/2013,67,,Allen Park,26-163-0001,AQS
08/19/2013,76,,FIA/Lafayette,26-163-0039,AQS
08/20/2013,78,,FIA/Lafayette,26-163-0039,AQS
08/21/2013,83,,FIA/Lafayette,26-163-0039,AQS
08/22/2013,54,,Allen Park,26-163-0001,AQS
08/23/2013,41,,Allen Park,26-163-0001,AQS
08/24/2013,37,,Allen Park,26-163-0001,AQS
08/25/2013,54,,Allen Park,26-163-0001,AQS
08/26/2013,67,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/27/2013,60,,FIA/Lafayette,26-163-0039,AQS
08/28/2013,51,,Allen Park,26-163-0001,AQS
08/29/2013,59,,Allen Park,26-163-0001,AQS
08/30/2013,63,,FIA/Lafayette,26-163-0039,AQS
08/31/2013,43,,Allen Park,26-163-0001,AQS
09/01/2013,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/02/2013,35,,FIA/Lafayette,26-163-0039,AQS
09/03/2013,23,,Allen Park,26-163-0001,AQS
09/04/2013,33,,Allen Park,26-163-0001,AQS
09/05/2013,24,,Allen Park,26-163-0001,AQS
09/06/2013,44,,Allen Park,26-163-0001,AQS
09/07/2013,146,,Port Huron,26-147-0005,AQS
09/08/2013,44,,Allen Park,26-163-0001,AQS
09/09/2013,53,,Allen Park,26-163-0001,AQS
09/10/2013,76,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/11/2013,64,,FIA/Lafayette,26-163-0039,AQS
09/12/2013,25,,FIA/Lafayette,26-163-0039,AQS
09/13/2013,34,,Allen Park,26-163-0001,AQS
09/14/2013,41,,Allen Park,26-163-0001,AQS
09/15/2013,49,,FIA/Lafayette,26-163-0039,AQS
09/16/2013,25,,FIA/Lafayette,26-163-0039,AQS
09/17/2013,24,,Allen Park,26-163-0001,AQS
09/18/2013,54,,Allen Park,26-163-0001,AQS
09/19/2013,87,,Port Huron,26-147-0005,AQS
09/20/2013,58,,FIA/Lafayette,26-163-0039,AQS
09/21/2013,22,,Allen Park,26-163-0001,AQS
09/22/2013,14,,Allen Park,26-163-0001,AQS
09/23/2013,32,,Allen Park,26-163-0001,AQS
09/24/2013,52,,Allen Park,26-163-0001,AQS
09/25/2013,48,,Allen Park,26-163-0001,AQS
09/26/2013,48,,Allen Park,26-163-0001,AQS
09/27/2013,48,,Allen Park,26-163-0001,AQS
09/28/2013,51,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
09/29/2013,54,,FIA/Lafayette,26-163-0039,AQS
09/30/2013,31,,Allen Park,26-163-0001,AQS
10/01/2013,58,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/02/2013,47,,Allen Park,26-163-0001,AQS
10/03/2013,58,,FIA/Lafayette,26-163-0039,AQS
10/04/2013,56,,Southwestern H.S.,26-163-0015,AQS
10/05/2013,40,,FIA/Lafayette,26-163-0039,AQS
10/06/2013,19,,FIA/Lafayette,26-163-0039,AQS
10/07/2013,35,,Southwestern H.S.,26-163-0015,AQS
10/08/2013,39,,FIA/Lafayette,26-163-0039,AQS
10/09/2013,47,,Allen Park,26-163-0001,AQS
10/10/2013,58,,Southwestern H.S.,26-163-0015,AQS
10/11/2013,60,,Allen Park,26-163-0001,AQS
10/12/2013,68,,Allen Park,26-163-0001,AQS
10/13/2013,48,,Allen Park,26-163-0001,AQS
10/14/2013,31,,Allen Park,26-163-0001,AQS
10/15/2013,59,,Allen Park,26-163-0001,AQS
10/16/2013,46,,FIA/Lafayette,26-163-0039,AQS
10/17/2013,39,,FIA/Lafayette,26-163-0039,AQS
10/18/2013,43,,FIA/Lafayette,26-163-0039,AQS
10/19/2013,47,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/20/2013,35,,FIA/Lafayette,26-163-0039,AQS
10/21/2013,36,,Allen Park,26-163-0001,AQS
10/22/2013,23,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/23/2013,32,,Allen Park,26-163-0001,AQS
10/24/2013,28,,Allen Park,26-163-0001,AQS
10/25/2013,30,,Southwestern H.S.,26-163-0015,AQS
10/26/2013,39,,Allen Park,26-163-0001,AQS
10/27/2013,30,,Allen Park,26-163-0001,AQS
10/28/2013,40,,Allen Park,26-163-0001,AQS
10/29/2013,33,,Allen Park,26-163-0001,AQS
10/30/2013,73,,FIA/Lafayette,26-163-0039,AQS
10/31/2013,68,,Southwestern H.S.,26-163-0015,AQS
11/01/2013,37,,Allen Park,26-163-0001,AQS
11/02/2013,25,,Allen Park,26-163-0001,AQS
11/03/2013,43,,New Haven,26-099-0009,AQS
11/04/2013,26,,Allen Park,26-163-0001,AQS
11/05/2013,56,,Allen Park,26-163-0001,AQS
11/06/2013,47,,Southwestern H.S.,26-163-0015,AQS
11/07/2013,29,,Allen Park,26-163-0001,AQS
11/08/2013,40,,Allen Park,26-163-0001,AQS
11/09/2013,40,,FIA/Lafayette,26-163-0039,AQS
11/10/2013,31,,Allen Park,26-163-0001,AQS
11/11/2013,38,,FIA/Lafayette,26-163-0039,AQS
11/12/2013,20,,Allen Park,26-163-0001,AQS
11/13/2013,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/14/2013,50,,FIA/Lafayette,26-163-0039,AQS
11/15/2013,57,,FIA/Lafayette,26-163-0039,AQS
11/16/2013,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/17/2013,15,,FIA/Lafayette,26-163-0039,AQS
11/18/2013,25,,Allen Park,26-163-0001,AQS
11/19/2013,28,,Allen Park,26-163-0001,AQS
11/20/2013,27,,FIA/Lafayette,26-163-0039,AQS
11/21/2013,54,,Southwestern H.S.,26-163-0015,AQS
11/22/2013,52,,FIA/Lafayette,26-163-0039,AQS
11/23/2013,23,,FIA/Lafayette,26-163-0039,AQS
11/24/2013,27,,Allen Park,26-163-0001,AQS
11/25/2013,53,,FIA/Lafayette,26-163-0039,AQS
11/26/2013,63,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/27/2013,21,,Allen Park,26-163-0001,AQS
11/28/2013,35,,Allen Park,26-163-0001,AQS
11/29/2013,72,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/30/2013,79,,Southwestern H.S.,26-163-0015,AQS
12/01/2013,83,,FIA/Lafayette,26-163-0039,AQS
12/02/2013,42,,FIA/Lafayette,26-163-0039,AQS
12/03/2013,69,,,26-163-0016,AQS
12/04/2013,84,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/05/2013,48,,FIA/Lafayette,26-163-0039,AQS
12/06/2013,43,,Southwestern H.S.,26-163-0015,AQS
12/07/2013,39,,FIA/Lafayette,26-163-0039,AQS
12/08/2013,44,,FIA/Lafayette,26-163-0039,AQS
12/09/2013,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/10/2013,44,,FIA/Lafayette,26-163-0039,AQS
12/11/2013,58,,92 FEET FROM WHE STREET,26-163-0036,AQS
12/12/2013,65,,Southwestern H.S.,26-163-0015,AQS
12/13/2013,62,,Allen Park,26-163-0001,AQS
12/14/2013,40,,Allen Park,26-163-0001,AQS
12/15/2013,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/16/2013,66,,Allen Park,26-163-0001,AQS
12/17/2013,79,,FIA/Lafayette,26-163-0039,AQS
12/18/2013,74,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/19/2013,63,,FIA/Lafayette,26-163-0039,AQS
12/20/2013,76,,Allen Park,26-163-0001,AQS
12/21/2013,45,,Allen Park,26-163-0001,AQS
12/22/2013,22,,Allen Park,26-163-0001,AQS
12/23/2013,28,,Allen Park,26-163-0001,AQS
12/24/2013,35,,Allen Park,26-163-0001,AQS
12/25/2013,51,,Allen Park,26-163-0001,AQS
12/26/2013,53,,FIA/Lafayette,26-163-0039,AQS
12/27/2013,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/28/2013,60,,FIA/Lafayette,26-163-0039,AQS
12/29/2013,53,,FIA/Lafayette,26-163-0039,AQS
12/30/2013,32,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/31/2013,43,,FIA/Lafayette,26-163-0039,AQS
01/01/2014,48,,FIA/Lafayette,26-163-0039,AQS
01/02/2014,30,,Allen Park,26-163-0001,AQS
01/03/2014,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/04/2014,58,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/05/2014,74,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/06/2014,33,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/07/2014,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/08/2014,78,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/09/2014,95,,FIA/Lafayette,26-163-0039,AQS
01/10/2014,68,,FIA/Lafayette,26-163-0039,AQS
01/11/2014,47,,Southwestern H.S.,26-163-0015,AQS
01/12/2014,51,,FIA/Lafayette,26-163-0039,AQS
01/13/2014,47,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/14/2014,66,,Southwestern H.S.,26-163-0015,AQS
01/15/2014,34,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/16/2014,43,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/17/2014,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/18/2014,58,,Allen Park,26-163-0001,AQS
01/19/2014,59,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/20/2014,34,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/21/2014,22,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/22/2014,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/23/2014,64,,FIA/Lafayette,26-163-0039,AQS
01/24/2014,60,,FIA/Lafayette,26-163-0039,AQS
01/25/2014,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/26/2014,51,,Allen Park,26-163-0001,AQS
01/27/2014,28,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/28/2014,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/29/2014,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/30/2014,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/31/2014,63,,FIA/Lafayette,26-163-0039,AQS
02/01/2014,76,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
02/02/2014,51,,FIA/Lafayette,26-163-0039,AQS
02/03/2014,73,,FIA/Lafayette,26-163-0039,AQS
02/04/2014,116,,Port Huron,26-147-0005,AQS
02/05/2014,59,,FIA/Lafayette,26-163-0039,AQS
02/06/2014,59,,FIA/Lafayette,26-163-0039,AQS
02/07/2014,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/08/2014,69,,FIA/Lafayette,26-163-0039,AQS
02/09/2014,66,,FIA/Lafayette,26-163-0039,AQS
02/10/2014,63,,FIA/Lafayette,26-163-0039,AQS
02/11/2014,48,,FIA/Lafayette,26-163-0039,AQS
02/12/2014,79,,FIA/Lafayette,26-163-0039,AQS
02/13/2014,96,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
02/14/2014,88,,FIA/Lafayette,26-163-0039,AQS
02/15/2014,43,,Allen Park,26-163-0001,AQS
02/16/2014,78,,FIA/Lafayette,26-163-0039,AQS
02/17/2014,53,,Port Huron,26-147-0005,AQS
02/18/2014,66,,Allen Park,26-163-0001,AQS
02/19/2014,63,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/20/2014,88,,FIA/Lafayette,26-163-0039,AQS
02/21/2014,29,,FIA/Lafayette,26-163-0039,AQS
02/22/2014,29,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/23/2014,25,,Port Huron,26-147-0005,AQS
02/24/2014,30,,FIA/Lafayette,26-163-0039,AQS
02/25/2014,45,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/26/2014,41,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/27/2014,44,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/28/2014,62,,Port Huron,26-147-0005,AQS
03/01/2014,68,,92 FEET FROM WHE STREET,26-163-0036,AQS
03/02/2014,32,,Allen Park,26-163-0001,AQS
03/03/2014,45,,FIA/Lafayette,26-163-0039,AQS
03/04/2014,75,,FIA/Lafayette,26-163-0039,AQS
03/05/2014,67,,FIA/Lafayette,26-163-0039,AQS
03/06/2014,61,,Port Huron,26-147-0005,AQS
