Date,Carbon Monoxide AQI Value,Main Pollutant,Site Name,Site ID,Source
1/1/12,5,,Eliza Downwind,26-163-0094,AQS
1/2/12,5,,Eliza Downwind,26-163-0094,AQS
1/3/12,6,,Eliza Downwind,26-163-0094,AQS
1/4/12,8,,ELIZA-NR,26-163-0093,AQS
1/5/12,9,,ELIZA-NR,26-163-0093,AQS
1/6/12,7,,Eliza Downwind,26-163-0094,AQS
1/7/12,7,,Eliza Downwind,26-163-0094,AQS
1/8/12,8,,Eliza Downwind,26-163-0094,AQS
1/9/12,11,,Eliza Downwind,26-163-0094,AQS
1/10/12,10,,ELIZA-NR,26-163-0093,AQS
1/11/12,14,,ELIZA-NR,26-163-0093,AQS
1/12/12,9,,ELIZA-NR,26-163-0093,AQS
1/13/12,7,,Eliza Downwind,26-163-0094,AQS
1/14/12,7,,Eliza Downwind,26-163-0094,AQS
1/15/12,7,,Eliza Downwind,26-163-0094,AQS
1/16/12,8,,Eliza Downwind,26-163-0094,AQS
1/17/12,9,,Eliza Downwind,26-163-0094,AQS
1/18/12,7,,Eliza Downwind,26-163-0094,AQS
1/19/12,7,,Eliza Downwind,26-163-0094,AQS
1/20/12,10,,ELIZA-NR,26-163-0093,AQS
1/21/12,13,,ELIZA-NR,26-163-0093,AQS
1/22/12,19,,Eliza Downwind,26-163-0094,AQS
1/23/12,10,,Eliza Downwind,26-163-0094,AQS
1/24/12,8,,Eliza Downwind,26-163-0094,AQS
1/25/12,10,,Eliza Downwind,26-163-0094,AQS
1/26/12,10,,Eliza Downwind,26-163-0094,AQS
1/27/12,11,,Eliza Downwind,26-163-0094,AQS
1/28/12,13,,Eliza Downwind,26-163-0094,AQS
1/29/12,9,,Eliza Downwind,26-163-0094,AQS
1/30/12,13,,Eliza Downwind,26-163-0094,AQS
1/31/12,13,,Eliza Downwind,26-163-0094,AQS
2/1/12,8,,Eliza Downwind,26-163-0094,AQS
2/2/12,13,,Eliza Downwind,26-163-0094,AQS
2/3/12,25,,Eliza Downwind,26-163-0094,AQS
2/4/12,9,,ELIZA-NR,26-163-0093,AQS
2/5/12,16,,ELIZA-NR,26-163-0093,AQS
2/6/12,8,,ELIZA-NR,26-163-0093,AQS
2/7/12,3,,Allen Park,26-163-0001,AQS
2/8/12,5,,Allen Park,26-163-0001,AQS
2/9/12,6,,Eliza Downwind,26-163-0094,AQS
2/10/12,5,,Eliza Downwind,26-163-0094,AQS
2/11/12,3,,Allen Park,26-163-0001,AQS
2/12/12,5,,Eliza Downwind,26-163-0094,AQS
2/13/12,7,,ELIZA-NR,26-163-0093,AQS
2/14/12,9,,ELIZA-NR,26-163-0093,AQS
2/15/12,8,,ELIZA-NR,26-163-0093,AQS
2/16/12,10,,ELIZA-NR,26-163-0093,AQS
2/17/12,8,,ELIZA-NR,26-163-0093,AQS
2/18/12,7,,ELIZA-NR,26-163-0093,AQS
2/19/12,6,,Eliza Downwind,26-163-0094,AQS
2/20/12,10,,ELIZA-NR,26-163-0093,AQS
2/21/12,8,,Eliza Downwind,26-163-0094,AQS
2/22/12,8,,ELIZA-NR,26-163-0093,AQS
2/23/12,8,,ELIZA-NR,26-163-0093,AQS
2/24/12,7,,Eliza Downwind,26-163-0094,AQS
2/25/12,6,,Eliza Downwind,26-163-0094,AQS
2/26/12,8,,Eliza Downwind,26-163-0094,AQS
2/27/12,8,,Eliza Downwind,26-163-0094,AQS
2/28/12,10,,Eliza Downwind,26-163-0094,AQS
2/29/12,10,,Eliza Downwind,26-163-0094,AQS
3/1/12,8,,ELIZA-NR,26-163-0093,AQS
3/2/12,9,,Eliza Downwind,26-163-0094,AQS
3/3/12,6,,ELIZA-NR,26-163-0093,AQS
3/4/12,5,,ELIZA-NR,26-163-0093,AQS
3/5/12,8,,Eliza Downwind,26-163-0094,AQS
3/6/12,8,,Eliza Downwind,26-163-0094,AQS
3/7/12,7,,Eliza Downwind,26-163-0094,AQS
3/8/12,7,,Eliza Downwind,26-163-0094,AQS
3/9/12,8,,Eliza Downwind,26-163-0094,AQS
3/10/12,8,,Eliza Downwind,26-163-0094,AQS
3/11/12,10,,Eliza Downwind,26-163-0094,AQS
3/12/12,13,,Eliza Downwind,26-163-0094,AQS
3/13/12,9,,Eliza Downwind,26-163-0094,AQS
3/14/12,14,,Eliza Downwind,26-163-0094,AQS
3/15/12,13,,Eliza Downwind,26-163-0094,AQS
3/16/12,10,,Eliza Downwind,26-163-0094,AQS
3/17/12,11,,Eliza Downwind,26-163-0094,AQS
3/18/12,11,,Eliza Downwind,26-163-0094,AQS
3/19/12,13,,Eliza Downwind,26-163-0094,AQS
3/20/12,13,,Eliza Downwind,26-163-0094,AQS
3/21/12,13,,Eliza Downwind,26-163-0094,AQS
3/22/12,14,,Eliza Downwind,26-163-0094,AQS
3/23/12,10,,Eliza Downwind,26-163-0094,AQS
3/24/12,10,,Eliza Downwind,26-163-0094,AQS
3/25/12,9,,Eliza Downwind,26-163-0094,AQS
3/26/12,8,,Eliza Downwind,26-163-0094,AQS
3/27/12,10,,Eliza Downwind,26-163-0094,AQS
3/28/12,9,,Eliza Downwind,26-163-0094,AQS
3/29/12,8,,Eliza Downwind,26-163-0094,AQS
3/30/12,10,,Eliza Downwind,26-163-0094,AQS
3/31/12,9,,ELIZA-NR,26-163-0093,AQS
4/1/12,9,,ELIZA-NR,26-163-0093,AQS
4/2/12,7,,ELIZA-NR,26-163-0093,AQS
4/3/12,9,,ELIZA-NR,26-163-0093,AQS
4/4/12,8,,ELIZA-NR,26-163-0093,AQS
4/5/12,3,,Allen Park,26-163-0001,AQS
4/6/12,6,,ELIZA-NR,26-163-0093,AQS
4/7/12,11,,ELIZA-NR,26-163-0093,AQS
4/8/12,8,,ELIZA-NR,26-163-0093,AQS
4/9/12,5,,ELIZA-NR,26-163-0093,AQS
4/10/12,3,,ELIZA-NR,26-163-0093,AQS
4/11/12,6,,ELIZA-NR,26-163-0093,AQS
4/12/12,11,,ELIZA-NR,26-163-0093,AQS
4/13/12,9,,ELIZA-NR,26-163-0093,AQS
4/14/12,7,,ELIZA-NR,26-163-0093,AQS
4/15/12,8,,ELIZA-NR,26-163-0093,AQS
4/16/12,6,,ELIZA-NR,26-163-0093,AQS
4/17/12,5,,ELIZA-NR,26-163-0093,AQS
4/18/12,7,,ELIZA-NR,26-163-0093,AQS
4/19/12,8,,ELIZA-NR,26-163-0093,AQS
4/20/12,8,,ELIZA-NR,26-163-0093,AQS
4/21/12,5,,West corner,26-163-1006,AQS
4/22/12,7,,West corner,26-163-1006,AQS
4/23/12,8,,West corner,26-163-1006,AQS
4/24/12,2,,Allen Park,26-163-0001,AQS
4/25/12,7,,ELIZA-NR,26-163-0093,AQS
4/26/12,7,,ELIZA-NR,26-163-0093,AQS
4/27/12,5,,ELIZA-NR,26-163-0093,AQS
4/28/12,6,,ELIZA-NR,26-163-0093,AQS
4/29/12,7,,ELIZA-NR,26-163-0093,AQS
4/30/12,10,,ELIZA-NR,26-163-0093,AQS
5/1/12,9,,ELIZA-NR,26-163-0093,AQS
5/2/12,11,,ELIZA-NR,26-163-0093,AQS
5/3/12,14,,ELIZA-NR,26-163-0093,AQS
5/4/12,10,,ELIZA-NR,26-163-0093,AQS
5/5/12,5,,ELIZA-NR,26-163-0093,AQS
5/6/12,6,,ELIZA-NR,26-163-0093,AQS
5/7/12,11,,ELIZA-NR,26-163-0093,AQS
5/8/12,9,,ELIZA-NR,26-163-0093,AQS
5/9/12,7,,ELIZA-NR,26-163-0093,AQS
5/10/12,6,,ELIZA-NR,26-163-0093,AQS
5/11/12,8,,ELIZA-NR,26-163-0093,AQS
5/12/12,9,,ELIZA-NR,26-163-0093,AQS
5/13/12,8,,ELIZA-NR,26-163-0093,AQS
5/14/12,8,,ELIZA-NR,26-163-0093,AQS
5/15/12,10,,ELIZA-NR,26-163-0093,AQS
5/16/12,7,,ELIZA-NR,26-163-0093,AQS
5/17/12,7,,ELIZA-NR,26-163-0093,AQS
5/18/12,10,,ELIZA-NR,26-163-0093,AQS
5/19/12,10,,ELIZA-NR,26-163-0093,AQS
5/20/12,11,,ELIZA-NR,26-163-0093,AQS
5/21/12,7,,ELIZA-NR,26-163-0093,AQS
5/22/12,5,,ELIZA-NR,26-163-0093,AQS
5/23/12,9,,ELIZA-NR,26-163-0093,AQS
5/24/12,8,,ELIZA-NR,26-163-0093,AQS
5/25/12,8,,ELIZA-NR,26-163-0093,AQS
5/26/12,8,,ELIZA-NR,26-163-0093,AQS
5/27/12,7,,ELIZA-NR,26-163-0093,AQS
5/28/12,8,,ELIZA-NR,26-163-0093,AQS
5/29/12,8,,ELIZA-NR,26-163-0093,AQS
5/30/12,5,,ELIZA-NR,26-163-0093,AQS
5/31/12,5,,ELIZA-NR,26-163-0093,AQS
6/1/12,8,,ELIZA-NR,26-163-0093,AQS
6/2/12,6,,ELIZA-NR,26-163-0093,AQS
6/3/12,5,,ELIZA-NR,26-163-0093,AQS
6/4/12,6,,ELIZA-NR,26-163-0093,AQS
6/5/12,5,,ELIZA-NR,26-163-0093,AQS
6/6/12,7,,ELIZA-NR,26-163-0093,AQS
6/7/12,6,,ELIZA-NR,26-163-0093,AQS
6/8/12,7,,ELIZA-NR,26-163-0093,AQS
6/9/12,9,,ELIZA-NR,26-163-0093,AQS
6/10/12,9,,ELIZA-NR,26-163-0093,AQS
6/11/12,8,,ELIZA-NR,26-163-0093,AQS
6/12/12,7,,ELIZA-NR,26-163-0093,AQS
6/13/12,5,,ELIZA-NR,26-163-0093,AQS
6/14/12,6,,ELIZA-NR,26-163-0093,AQS
6/15/12,9,,ELIZA-NR,26-163-0093,AQS
6/16/12,8,,ELIZA-NR,26-163-0093,AQS
6/17/12,7,,ELIZA-NR,26-163-0093,AQS
6/18/12,9,,ELIZA-NR,26-163-0093,AQS
6/19/12,8,,ELIZA-NR,26-163-0093,AQS
6/20/12,8,,ELIZA-NR,26-163-0093,AQS
6/21/12,7,,ELIZA-NR,26-163-0093,AQS
6/22/12,5,,ELIZA-NR,26-163-0093,AQS
6/23/12,7,,Allen Park,26-163-0001,AQS
6/24/12,6,,ELIZA-NR,26-163-0093,AQS
6/25/12,3,,ELIZA-NR,26-163-0093,AQS
6/26/12,3,,Allen Park,26-163-0001,AQS
6/27/12,8,,ELIZA-NR,26-163-0093,AQS
6/28/12,9,,ELIZA-NR,26-163-0093,AQS
6/29/12,6,,ELIZA-NR,26-163-0093,AQS
6/30/12,5,,ELIZA-NR,26-163-0093,AQS
7/1/12,6,,ELIZA-NR,26-163-0093,AQS
7/2/12,7,,ELIZA-NR,26-163-0093,AQS
7/3/12,8,,ELIZA-NR,26-163-0093,AQS
7/4/12,8,,ELIZA-NR,26-163-0093,AQS
7/5/12,10,,ELIZA-NR,26-163-0093,AQS
7/6/12,8,,ELIZA-NR,26-163-0093,AQS
7/7/12,8,,ELIZA-NR,26-163-0093,AQS
7/8/12,5,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
7/9/12,7,,ELIZA-NR,26-163-0093,AQS
7/10/12,6,,ELIZA-NR,26-163-0093,AQS
7/11/12,5,,Allen Park,26-163-0001,AQS
7/12/12,8,,West corner,26-163-1006,AQS
7/13/12,8,,ELIZA-NR,26-163-0093,AQS
7/14/12,7,,ELIZA-NR,26-163-0093,AQS
7/15/12,7,,ELIZA-NR,26-163-0093,AQS
7/16/12,7,,ELIZA-NR,26-163-0093,AQS
7/17/12,7,,ELIZA-NR,26-163-0093,AQS
7/18/12,6,,Allen Park,26-163-0001,AQS
7/19/12,5,,Allen Park,26-163-0001,AQS
7/20/12,5,,ELIZA-NR,26-163-0093,AQS
7/21/12,7,,Allen Park,26-163-0001,AQS
7/22/12,6,,ELIZA-NR,26-163-0093,AQS
7/23/12,8,,ELIZA-NR,26-163-0093,AQS
7/24/12,5,,Allen Park,26-163-0001,AQS
7/25/12,7,,ELIZA-NR,26-163-0093,AQS
7/26/12,8,,ELIZA-NR,26-163-0093,AQS
7/27/12,9,,ELIZA-NR,26-163-0093,AQS
7/28/12,8,,ELIZA-NR,26-163-0093,AQS
7/29/12,7,,Allen Park,26-163-0001,AQS
7/30/12,7,,ELIZA-NR,26-163-0093,AQS
7/31/12,6,,ELIZA-NR,26-163-0093,AQS
8/1/12,5,,ELIZA-NR,26-163-0093,AQS
8/2/12,9,,ELIZA-NR,26-163-0093,AQS
8/3/12,11,,ELIZA-NR,26-163-0093,AQS
8/4/12,8,,ELIZA-NR,26-163-0093,AQS
8/5/12,6,,ELIZA-NR,26-163-0093,AQS
8/6/12,7,,ELIZA-NR,26-163-0093,AQS
8/7/12,7,,ELIZA-NR,26-163-0093,AQS
8/8/12,6,,ELIZA-NR,26-163-0093,AQS
8/9/12,5,,Allen Park,26-163-0001,AQS
8/10/12,7,,ELIZA-NR,26-163-0093,AQS
8/11/12,3,,Allen Park,26-163-0001,AQS
8/12/12,5,,ELIZA-NR,26-163-0093,AQS
8/13/12,7,,ELIZA-NR,26-163-0093,AQS
8/14/12,7,,ELIZA-NR,26-163-0093,AQS
8/15/12,10,,ELIZA-NR,26-163-0093,AQS
8/16/12,8,,ELIZA-NR,26-163-0093,AQS
8/17/12,5,,ELIZA-NR,26-163-0093,AQS
8/18/12,8,,ELIZA-NR,26-163-0093,AQS
8/19/12,11,,ELIZA-NR,26-163-0093,AQS
8/20/12,5,,Allen Park,26-163-0001,AQS
8/21/12,9,,ELIZA-NR,26-163-0093,AQS
8/22/12,11,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
8/23/12,8,,ELIZA-NR,26-163-0093,AQS
8/24/12,9,,ELIZA-NR,26-163-0093,AQS
8/25/12,9,,ELIZA-NR,26-163-0093,AQS
8/26/12,7,,ELIZA-NR,26-163-0093,AQS
8/27/12,8,,ELIZA-NR,26-163-0093,AQS
8/28/12,6,,ELIZA-NR,26-163-0093,AQS
8/29/12,7,,Allen Park,26-163-0001,AQS
8/30/12,9,,ELIZA-NR,26-163-0093,AQS
8/31/12,8,,ELIZA-NR,26-163-0093,AQS
9/1/12,8,,ELIZA-NR,26-163-0093,AQS
9/2/12,6,,Allen Park,26-163-0001,AQS
9/3/12,8,,ELIZA-NR,26-163-0093,AQS
9/4/12,10,,ELIZA-NR,26-163-0093,AQS
9/5/12,11,,ELIZA-NR,26-163-0093,AQS
9/6/12,8,,ELIZA-NR,26-163-0093,AQS
9/7/12,8,,ELIZA-NR,26-163-0093,AQS
9/8/12,6,,ELIZA-NR,26-163-0093,AQS
9/9/12,5,,Allen Park,26-163-0001,AQS
9/10/12,7,,Allen Park,26-163-0001,AQS
9/11/12,8,,ELIZA-NR,26-163-0093,AQS
9/12/12,8,,ELIZA-NR,26-163-0093,AQS
9/13/12,9,,ELIZA-NR,26-163-0093,AQS
9/14/12,6,,ELIZA-NR,26-163-0093,AQS
9/15/12,7,,ELIZA-NR,26-163-0093,AQS
9/16/12,10,,ELIZA-NR,26-163-0093,AQS
9/17/12,8,,ELIZA-NR,26-163-0093,AQS
9/18/12,6,,ELIZA-NR,26-163-0093,AQS
9/19/12,8,,ELIZA-NR,26-163-0093,AQS
9/20/12,7,,ELIZA-NR,26-163-0093,AQS
9/21/12,9,,ELIZA-NR,26-163-0093,AQS
9/22/12,5,,ELIZA-NR,26-163-0093,AQS
9/23/12,5,,ELIZA-NR,26-163-0093,AQS
9/24/12,9,,ELIZA-NR,26-163-0093,AQS
9/25/12,8,,ELIZA-NR,26-163-0093,AQS
9/26/12,9,,ELIZA-NR,26-163-0093,AQS
9/27/12,6,,ELIZA-NR,26-163-0093,AQS
9/28/12,8,,Allen Park,26-163-0001,AQS
9/29/12,11,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
9/30/12,6,,Allen Park,26-163-0001,AQS
10/1/12,9,,ELIZA-NR,26-163-0093,AQS
10/2/12,8,,ELIZA-NR,26-163-0093,AQS
10/3/12,8,,ELIZA-NR,26-163-0093,AQS
10/4/12,8,,ELIZA-NR,26-163-0093,AQS
10/5/12,7,,ELIZA-NR,26-163-0093,AQS
10/6/12,8,,ELIZA-NR,26-163-0093,AQS
10/7/12,7,,ELIZA-NR,26-163-0093,AQS
10/8/12,11,,ELIZA-NR,26-163-0093,AQS
10/9/12,8,,ELIZA-NR,26-163-0093,AQS
10/10/12,6,,ELIZA-NR,26-163-0093,AQS
10/11/12,9,,ELIZA-NR,26-163-0093,AQS
10/12/12,9,,ELIZA-NR,26-163-0093,AQS
10/13/12,17,,ELIZA-NR,26-163-0093,AQS
10/14/12,8,,ELIZA-NR,26-163-0093,AQS
10/15/12,5,,ELIZA-NR,26-163-0093,AQS
10/16/12,8,,ELIZA-NR,26-163-0093,AQS
10/17/12,9,,ELIZA-NR,26-163-0093,AQS
10/18/12,8,,ELIZA-NR,26-163-0093,AQS
10/19/12,9,,ELIZA-NR,26-163-0093,AQS
10/20/12,8,,ELIZA-NR,26-163-0093,AQS
10/21/12,10,,ELIZA-NR,26-163-0093,AQS
10/22/12,14,,ELIZA-NR,26-163-0093,AQS
10/23/12,11,,ELIZA-NR,26-163-0093,AQS
10/24/12,11,,ELIZA-NR,26-163-0093,AQS
10/25/12,10,,ELIZA-NR,26-163-0093,AQS
10/26/12,7,,ELIZA-NR,26-163-0093,AQS
10/27/12,5,,ELIZA-NR,26-163-0093,AQS
10/28/12,7,,West corner,26-163-1006,AQS
10/29/12,8,,NORTHWEST,26-163-1005,AQS
10/30/12,7,,NORTHWEST,26-163-1005,AQS
10/31/12,3,,ELIZA-NR,26-163-0093,AQS
11/1/12,3,,ELIZA-NR,26-163-0093,AQS
11/2/12,3,,ELIZA-NR,26-163-0093,AQS
11/3/12,3,,ELIZA-NR,26-163-0093,AQS
11/4/12,5,,ELIZA-NR,26-163-0093,AQS
11/5/12,6,,ELIZA-NR,26-163-0093,AQS
11/6/12,8,,ELIZA-NR,26-163-0093,AQS
11/7/12,5,,Allen Park,26-163-0001,AQS
11/8/12,9,,ELIZA-NR,26-163-0093,AQS
11/9/12,14,,ELIZA-NR,26-163-0093,AQS
11/10/12,9,,ELIZA-NR,26-163-0093,AQS
11/11/12,8,,ELIZA-NR,26-163-0093,AQS
11/12/12,6,,ELIZA-NR,26-163-0093,AQS
11/13/12,5,,ELIZA-NR,26-163-0093,AQS
11/14/12,14,,Allen Park,26-163-0001,AQS
11/15/12,14,,ELIZA-NR,26-163-0093,AQS
11/16/12,22,,ELIZA-NR,26-163-0093,AQS
11/17/12,28,,Eliza Downwind,26-163-0094,AQS
11/18/12,19,,ELIZA-NR,26-163-0093,AQS
11/19/12,15,,Eliza Downwind,26-163-0094,AQS
11/20/12,20,,ELIZA-NR,26-163-0093,AQS
11/21/12,26,,ELIZA-NR,26-163-0093,AQS
11/22/12,11,,ELIZA-NR,26-163-0093,AQS
11/23/12,6,,ELIZA-NR,26-163-0093,AQS
11/24/12,3,,ELIZA-NR,26-163-0093,AQS
11/25/12,6,,ELIZA-NR,26-163-0093,AQS
11/26/12,8,,ELIZA-NR,26-163-0093,AQS
11/27/12,9,,ELIZA-NR,26-163-0093,AQS
11/28/12,10,,ELIZA-NR,26-163-0093,AQS
11/29/12,13,,ELIZA-NR,26-163-0093,AQS
11/30/12,17,,ELIZA-NR,26-163-0093,AQS
12/1/12,10,,ELIZA-NR,26-163-0093,AQS
12/2/12,11,,ELIZA-NR,26-163-0093,AQS
12/3/12,11,,ELIZA-NR,26-163-0093,AQS
12/4/12,10,,ELIZA-NR,26-163-0093,AQS
12/5/12,8,,ELIZA-NR,26-163-0093,AQS
12/6/12,11,,ELIZA-NR,26-163-0093,AQS
12/7/12,14,,ELIZA-NR,26-163-0093,AQS
12/8/12,10,,ELIZA-NR,26-163-0093,AQS
12/9/12,6,,ELIZA-NR,26-163-0093,AQS
12/10/12,8,,ELIZA-NR,26-163-0093,AQS
12/11/12,7,,ELIZA-NR,26-163-0093,AQS
12/12/12,10,,ELIZA-NR,26-163-0093,AQS
12/13/12,11,,ELIZA-NR,26-163-0093,AQS
12/14/12,15,,ELIZA-NR,26-163-0093,AQS
12/15/12,18,,ELIZA-NR,26-163-0093,AQS
12/16/12,7,,ELIZA-NR,26-163-0093,AQS
12/17/12,8,,ELIZA-NR,26-163-0093,AQS
12/18/12,9,,ELIZA-NR,26-163-0093,AQS
12/19/12,13,,ELIZA-NR,26-163-0093,AQS
12/20/12,14,,ELIZA-NR,26-163-0093,AQS
12/21/12,5,,ELIZA-NR,26-163-0093,AQS
12/22/12,8,,ELIZA-NR,26-163-0093,AQS
12/23/12,9,,ELIZA-NR,26-163-0093,AQS
12/24/12,5,,ELIZA-NR,26-163-0093,AQS
12/25/12,3,,ELIZA-NR,26-163-0093,AQS
12/26/12,3,,Allen Park,26-163-0001,AQS
12/27/12,7,,Allen Park,26-163-0001,AQS
12/28/12,16,,ELIZA-NR,26-163-0093,AQS
12/29/12,10,,ELIZA-NR,26-163-0093,AQS
12/30/12,6,,ELIZA-NR,26-163-0093,AQS
12/31/12,7,,ELIZA-NR,26-163-0093,AQS
1/1/13,7,,ELIZA-NR,26-163-0093,AQS
1/2/13,11,,ELIZA-NR,26-163-0093,AQS
1/3/13,9,,ELIZA-NR,26-163-0093,AQS
1/4/13,7,,ELIZA-NR,26-163-0093,AQS
1/5/13,8,,ELIZA-NR,26-163-0093,AQS
1/6/13,6,,ELIZA-NR,26-163-0093,AQS
1/7/13,7,,ELIZA-NR,26-163-0093,AQS
1/8/13,9,,ELIZA-NR,26-163-0093,AQS
1/9/13,9,,ELIZA-NR,26-163-0093,AQS
1/10/13,15,,ELIZA-NR,26-163-0093,AQS
1/11/13,8,,ELIZA-NR,26-163-0093,AQS
1/12/13,11,,ELIZA-NR,26-163-0093,AQS
1/13/13,13,,ELIZA-NR,26-163-0093,AQS
1/14/13,5,,ELIZA-NR,26-163-0093,AQS
1/15/13,13,,ELIZA-NR,26-163-0093,AQS
1/16/13,11,,ELIZA-NR,26-163-0093,AQS
1/17/13,6,,ELIZA-NR,26-163-0093,AQS
1/18/13,8,,ELIZA-NR,26-163-0093,AQS
1/19/13,5,,ELIZA-NR,26-163-0093,AQS
1/20/13,5,,ELIZA-NR,26-163-0093,AQS
1/21/13,5,,ELIZA-NR,26-163-0093,AQS
1/22/13,5,,ELIZA-NR,26-163-0093,AQS
1/23/13,8,,ELIZA-NR,26-163-0093,AQS
1/24/13,6,,ELIZA-NR,26-163-0093,AQS
1/25/13,8,,ELIZA-NR,26-163-0093,AQS
1/26/13,8,,ELIZA-NR,26-163-0093,AQS
1/27/13,20,,ELIZA-NR,26-163-0093,AQS
1/28/13,9,,ELIZA-NR,26-163-0093,AQS
1/29/13,11,,ELIZA-NR,26-163-0093,AQS
1/30/13,8,,ELIZA-NR,26-163-0093,AQS
1/31/13,5,,ELIZA-NR,26-163-0093,AQS
2/1/13,7,,ELIZA-NR,26-163-0093,AQS
2/2/13,7,,ELIZA-NR,26-163-0093,AQS
2/3/13,6,,ELIZA-NR,26-163-0093,AQS
2/4/13,8,,ELIZA-NR,26-163-0093,AQS
2/5/13,8,,ELIZA-NR,26-163-0093,AQS
2/6/13,7,,ELIZA-NR,26-163-0093,AQS
2/7/13,9,,ELIZA-NR,26-163-0093,AQS
2/8/13,6,,NORTHWEST,26-163-1005,AQS
2/9/13,6,,Allen Park,26-163-0001,AQS
2/10/13,7,,Eliza Downwind,26-163-0094,AQS
2/11/13,5,,Eliza Downwind,26-163-0094,AQS
2/12/13,3,,Eliza Downwind,26-163-0094,AQS
2/13/13,9,,ELIZA-NR,26-163-0093,AQS
2/14/13,8,,ELIZA-NR,26-163-0093,AQS
2/15/13,5,,ELIZA-NR,26-163-0093,AQS
2/16/13,7,,ELIZA-NR,26-163-0093,AQS
2/17/13,7,,ELIZA-NR,26-163-0093,AQS
2/18/13,9,,ELIZA-NR,26-163-0093,AQS
2/19/13,6,,ELIZA-NR,26-163-0093,AQS
2/20/13,3,,ELIZA-NR,26-163-0093,AQS
2/21/13,3,,Allen Park,26-163-0001,AQS
2/22/13,9,,ELIZA-NR,26-163-0093,AQS
2/23/13,8,,ELIZA-NR,26-163-0093,AQS
2/24/13,7,,ELIZA-NR,26-163-0093,AQS
2/25/13,16,,ELIZA-NR,26-163-0093,AQS
2/26/13,9,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
2/27/13,10,,(Northeast corner),26-163-1008,AQS
2/28/13,7,,ELIZA-NR,26-163-0093,AQS
3/1/13,3,,NORTHWEST,26-163-1005,AQS
3/2/13,3,,(Northeast corner),26-163-1008,AQS
3/3/13,6,,ELIZA-NR,26-163-0093,AQS
3/4/13,7,,ELIZA-NR,26-163-0093,AQS
3/5/13,6,,ELIZA-NR,26-163-0093,AQS
3/6/13,5,,Allen Park,26-163-0001,AQS
3/7/13,5,,Allen Park,26-163-0001,AQS
3/8/13,10,,ELIZA-NR,26-163-0093,AQS
3/9/13,18,,ELIZA-NR,26-163-0093,AQS
3/10/13,10,,ELIZA-NR,26-163-0093,AQS
3/11/13,7,,ELIZA-NR,26-163-0093,AQS
3/12/13,7,,ELIZA-NR,26-163-0093,AQS
3/13/13,6,,ELIZA-NR,26-163-0093,AQS
3/14/13,6,,ELIZA-NR,26-163-0093,AQS
3/15/13,7,,ELIZA-NR,26-163-0093,AQS
3/16/13,6,,ELIZA-NR,26-163-0093,AQS
3/17/13,5,,ELIZA-NR,26-163-0093,AQS
3/18/13,8,,ELIZA-NR,26-163-0093,AQS
3/19/13,7,,ELIZA-NR,26-163-0093,AQS
3/20/13,5,,ELIZA-NR,26-163-0093,AQS
3/21/13,6,,ELIZA-NR,26-163-0093,AQS
3/22/13,5,,ELIZA-NR,26-163-0093,AQS
3/23/13,6,,ELIZA-NR,26-163-0093,AQS
3/24/13,7,,ELIZA-NR,26-163-0093,AQS
3/25/13,3,,Allen Park,26-163-0001,AQS
3/26/13,3,,ELIZA-NR,26-163-0093,AQS
3/27/13,3,,ELIZA-NR,26-163-0093,AQS
3/28/13,5,,Allen Park,26-163-0001,AQS
3/29/13,6,,Allen Park,26-163-0001,AQS
3/30/13,10,,Allen Park,26-163-0001,AQS
3/31/13,6,,ELIZA-NR,26-163-0093,AQS
4/1/13,5,,ELIZA-NR,26-163-0093,AQS
4/2/13,5,,ELIZA-NR,26-163-0093,AQS
4/3/13,7,,ELIZA-NR,26-163-0093,AQS
4/4/13,8,,ELIZA-NR,26-163-0093,AQS
4/5/13,7,,ELIZA-NR,26-163-0093,AQS
4/6/13,8,,ELIZA-NR,26-163-0093,AQS
4/7/13,8,,ELIZA-NR,26-163-0093,AQS
4/8/13,10,,ELIZA-NR,26-163-0093,AQS
4/9/13,7,,ELIZA-NR,26-163-0093,AQS
4/10/13,6,,ELIZA-NR,26-163-0093,AQS
4/11/13,6,,(Northeast corner),26-163-1008,AQS
4/12/13,8,,ELIZA-NR,26-163-0093,AQS
4/13/13,6,,ELIZA-NR,26-163-0093,AQS
4/14/13,7,,ELIZA-NR,26-163-0093,AQS
4/15/13,9,,ELIZA-NR,26-163-0093,AQS
4/16/13,7,,ELIZA-NR,26-163-0093,AQS
4/17/13,6,,ELIZA-NR,26-163-0093,AQS
4/18/13,8,,ELIZA-NR,26-163-0093,AQS
4/19/13,6,,ELIZA-NR,26-163-0093,AQS
4/20/13,3,,Allen Park,26-163-0001,AQS
4/21/13,9,,ELIZA-NR,26-163-0093,AQS
4/22/13,8,,ELIZA-NR,26-163-0093,AQS
4/23/13,8,,ELIZA-NR,26-163-0093,AQS
4/24/13,7,,ELIZA-NR,26-163-0093,AQS
4/25/13,8,,ELIZA-NR,26-163-0093,AQS
4/26/13,10,,ELIZA-NR,26-163-0093,AQS
4/27/13,8,,ELIZA-NR,26-163-0093,AQS
4/28/13,9,,ELIZA-NR,26-163-0093,AQS
